v	unc	v1'	v2'	l2'	v3'	J'	parity'	v1''	v2''	l2''	v3''	J''	parity''	tag
2642.113229	0.0001	3	1	1	02	8	e	1	1	1	01	9	f	tag39115
2642.165847	0.0001	3	0	0	03	22		1	0	0	02	21		tag39116
2642.28757	0.0001	3	1	1	03	17	f	1	1	1	02	16	e	tag39117
2642.457161	0.0001	3	1	1	03	17	f	1	1	1	02	16	e	tag39118
2642.506703	0.0001	2	1	1	02	1	f	0	1	1	01	2	e	tag39119
2642.508034	0.0001	2	1	1	02	1	f	0	1	1	01	2	e	tag39120
2642.653641	0.0001	2	2	2	02	3	f	0	2	2	01	4	e	tag39121
2642.653642	0.0001	2	2	2	02	3	f	0	2	2	01	4	e	tag39122
2642.751439	0.0001	2	0	0	02	2		0	0	0	01	1		tag39123
2642.832809	0.0001	3	0	0	02	5		1	0	0	01	6		tag39124
2642.858471	0.0001	3	1	1	02	7	f	1	1	1	01	8	e	tag39125
2642.873758	0.0001	3	1	1	02	7	f	1	1	1	01	8	e	tag39126
2642.881359	0.0001	3	0	0	03	23		1	0	0	02	22		tag39127
2643.017692	0.0001	3	1	1	03	18	e	1	1	1	02	17	f	tag39128
2643.120536	0.0001	2	1	1	02	28	e	0	1	1	01	28	e	tag39129
2643.182905	0.0001	2	1	1	02	27	f	0	1	1	01	27	f	tag39130
2643.205498	0.0001	3	1	1	03	18	e	1	1	1	02	17	f	tag39131
2643.243052	0.0001	2	1	1	02	26	e	0	1	1	01	26	e	tag39132
2643.300974	0.0001	2	1	1	02	25	f	0	1	1	01	25	f	tag39133
2643.356671	0.0001	2	1	1	02	24	e	0	1	1	01	24	e	tag39134
2643.410143	0.0001	2	1	1	02	23	f	0	1	1	01	23	f	tag39135
2643.414767	0.0001	2	2	2	02	2	e	0	2	2	01	3	f	tag39136
2643.414767	0.0001	2	2	2	02	2	e	0	2	2	01	3	f	tag39137
2643.46139	0.0001	2	1	1	02	22	e	0	1	1	01	22	e	tag39138
2643.50526	0.0001	2	0	0	02	3		0	0	0	01	2		tag39139
2643.51041	0.0001	2	1	1	02	21	f	0	1	1	01	21	f	tag39140
2643.557205	0.0001	2	1	1	02	20	e	0	1	1	01	20	e	tag39141
2643.59458	0.0001	3	0	0	02	4		1	0	0	01	5		tag39142
2643.59499	0.0001	3	0	0	03	24		1	0	0	02	23		tag39143
2643.601772	0.0001	2	1	1	02	19	f	0	1	1	01	19	f	tag39144
2643.644112	0.0001	2	1	1	02	18	e	0	1	1	01	18	e	tag39145
2643.684225	0.0001	2	1	1	02	17	f	0	1	1	01	17	f	tag39146
2643.722111	0.0001	2	1	1	02	16	e	0	1	1	01	16	e	tag39147
2643.746223	0.0001	3	1	1	03	19	f	1	1	1	02	18	e	tag39148
2643.757769	0.0001	2	1	1	02	15	f	0	1	1	01	15	f	tag39149
2643.791199	0.0001	2	1	1	02	14	e	0	1	1	01	14	e	tag39150
2643.822401	0.0001	2	1	1	02	13	f	0	1	1	01	13	f	tag39151
2643.851374	0.0001	2	1	1	02	12	e	0	1	1	01	12	e	tag39152
2643.878119	0.0001	2	1	1	02	11	f	0	1	1	01	11	f	tag39153
2643.902636	0.0001	2	1	1	02	10	e	0	1	1	01	10	e	tag39154
2643.924925	0.0001	2	1	1	02	9	f	0	1	1	01	9	f	tag39155
2643.944984	0.0001	2	1	1	02	8	e	0	1	1	01	8	e	tag39156
2643.953159	0.0001	3	1	1	03	19	f	1	1	1	02	18	e	tag39157
2643.962815	0.0001	2	1	1	02	7	f	0	1	1	01	7	f	tag39158
2643.978417	0.0001	2	1	1	02	6	e	0	1	1	01	6	e	tag39159
2643.991791	0.0001	2	1	1	02	5	f	0	1	1	01	5	f	tag39160
2644.002935	0.0001	2	1	1	02	4	e	0	1	1	01	4	e	tag39161
2644.011851	0.0001	2	1	1	02	3	f	0	1	1	01	3	f	tag39162
2644.018538	0.0001	2	1	1	02	2	e	0	1	1	01	2	e	tag39163
2644.022996	0.0001	2	1	1	02	1	f	0	1	1	01	1	f	tag39164
2644.02632	0.0001	2	1	1	02	1	f	0	1	1	01	1	f	tag39165
2644.028512	0.0001	2	1	1	02	2	e	0	1	1	01	2	e	tag39166
2644.031798	0.0001	2	1	1	02	3	f	0	1	1	01	3	f	tag39167
2644.036181	0.0001	2	1	1	02	4	e	0	1	1	01	4	e	tag39168
2644.041659	0.0001	2	1	1	02	5	f	0	1	1	01	5	f	tag39169
2644.048232	0.0001	2	1	1	02	6	e	0	1	1	01	6	e	tag39170
2644.055901	0.0001	2	1	1	02	7	f	0	1	1	01	7	f	tag39171
2644.064665	0.0001	2	1	1	02	8	e	0	1	1	01	8	e	tag39172
2644.074524	0.0001	2	1	1	02	9	f	0	1	1	01	9	f	tag39173
2644.085479	0.0001	2	1	1	02	10	e	0	1	1	01	10	e	tag39174
2644.097529	0.0001	2	1	1	02	11	f	0	1	1	01	11	f	tag39175
2644.110673	0.0001	2	1	1	02	12	e	0	1	1	01	12	e	tag39176
2644.124913	0.0001	2	1	1	02	13	f	0	1	1	01	13	f	tag39177
2644.140247	0.0001	2	1	1	02	14	e	0	1	1	01	14	e	tag39178
2644.156676	0.0001	2	1	1	02	15	f	0	1	1	01	15	f	tag39179
2644.1742	0.0001	2	1	1	02	16	e	0	1	1	01	16	e	tag39180
2644.192818	0.0001	2	1	1	02	17	f	0	1	1	01	17	f	tag39181
2644.212531	0.0001	2	1	1	02	18	e	0	1	1	01	18	e	tag39182
2644.233339	0.0001	2	1	1	02	19	f	0	1	1	01	19	f	tag39183
2644.255241	0.0001	2	1	1	02	20	e	0	1	1	01	20	e	tag39184
2644.25794	0.0001	2	0	0	02	4		0	0	0	01	3		tag39185
2644.278237	0.0001	2	1	1	02	21	f	0	1	1	01	21	f	tag39186
2644.302328	0.0001	2	1	1	02	22	e	0	1	1	01	22	e	tag39187
2644.306736	0.0001	3	0	0	03	25		1	0	0	02	24		tag39188
2644.327513	0.0001	2	1	1	02	23	f	0	1	1	01	23	f	tag39189
2644.353794	0.0001	2	1	1	02	24	e	0	1	1	01	24	e	tag39190
2644.355516	0.0001	3	0	0	02	3		1	0	0	01	4		tag39191
2644.381169	0.0001	2	1	1	02	25	f	0	1	1	01	25	f	tag39192
2644.409639	0.0001	2	1	1	02	26	e	0	1	1	01	26	e	tag39193
2644.439204	0.0001	2	1	1	02	27	f	0	1	1	01	27	f	tag39194
2644.469864	0.0001	2	1	1	02	28	e	0	1	1	01	28	e	tag39195
2644.473159	0.0001	3	1	1	03	20	e	1	1	1	02	19	f	tag39196
2644.700139	0.0001	3	1	1	03	20	e	1	1	1	02	19	f	tag39197
2645.009476	0.0001	2	0	0	02	5		0	0	0	01	4		tag39198
2645.01659	0.0001	3	0	0	03	26		1	0	0	02	25		tag39199
2645.115612	0.0001	3	0	0	02	2		1	0	0	01	3		tag39200
2645.198496	0.0001	3	1	1	03	21	f	1	1	1	02	20	e	tag39201
2645.446435	0.0001	3	1	1	03	21	f	1	1	1	02	20	e	tag39202
2645.538155	0.0001	2	1	1	02	2	e	0	1	1	01	1	f	tag39203
2645.543473	0.0001	2	1	1	02	2	e	0	1	1	01	1	f	tag39204
2645.662507	0.0001	2	2	2	02	13	f	0	2	2	01	13	f	tag39205
2645.662811	0.0001	2	2	2	02	13	f	0	2	2	01	13	f	tag39206
2645.667331	0.0001	2	2	2	02	12	e	0	2	2	01	12	e	tag39207
2645.667553	0.0001	2	2	2	02	12	e	0	2	2	01	12	e	tag39208
2645.671772	0.0001	2	2	2	02	11	f	0	2	2	01	11	f	tag39209
2645.67193	0.0001	2	2	2	02	11	f	0	2	2	01	11	f	tag39210
2645.675833	0.0001	2	2	2	02	10	e	0	2	2	01	10	e	tag39211
2645.675942	0.0001	2	2	2	02	10	e	0	2	2	01	10	e	tag39212
2645.679516	0.0001	2	2	2	02	9	f	0	2	2	01	9	f	tag39213
2645.679589	0.0001	2	2	2	02	9	f	0	2	2	01	9	f	tag39214
2645.682825	0.0001	2	2	2	02	8	e	0	2	2	01	8	e	tag39215
2645.682871	0.0001	2	2	2	02	8	e	0	2	2	01	8	e	tag39216
2645.685761	0.0001	2	2	2	02	7	f	0	2	2	01	7	f	tag39217
2645.685789	0.0001	2	2	2	02	7	f	0	2	2	01	7	f	tag39218
2645.688326	0.0001	2	2	2	02	6	e	0	2	2	01	6	e	tag39219
2645.688342	0.0001	2	2	2	02	6	e	0	2	2	01	6	e	tag39220
2645.690522	0.0001	2	2	2	02	5	f	0	2	2	01	5	f	tag39221
2645.69053	0.0001	2	2	2	02	5	f	0	2	2	01	5	f	tag39222
2645.69235	0.0001	2	2	2	02	4	e	0	2	2	01	4	e	tag39223
2645.692353	0.0001	2	2	2	02	4	e	0	2	2	01	4	e	tag39224
2645.693811	0.0001	2	2	2	02	3	f	0	2	2	01	3	f	tag39225
2645.693812	0.0001	2	2	2	02	3	f	0	2	2	01	3	f	tag39226
2645.694906	0.0001	2	2	2	02	2	e	0	2	2	01	2	e	tag39227
2645.694906	0.0001	2	2	2	02	2	e	0	2	2	01	2	e	tag39228
2645.724549	0.0001	3	0	0	03	27		1	0	0	02	26		tag39229
2645.759867	0.0001	2	0	0	02	6		0	0	0	01	5		tag39230
2645.874865	0.0001	3	0	0	02	1		1	0	0	01	2		tag39231
2645.922229	0.0001	3	1	1	03	22	e	1	1	1	02	21	f	tag39232
2646.192041	0.0001	3	1	1	03	22	e	1	1	1	02	21	f	tag39233
2646.293015	0.0001	2	1	1	02	3	f	0	1	1	01	2	e	tag39234
2646.302487	0.0001	2	1	1	02	3	f	0	1	1	01	2	e	tag39235
2646.430607	0.0001	3	0	0	03	28		1	0	0	02	27		tag39236
2646.509109	0.0001	2	0	0	02	7		0	0	0	01	6		tag39237
2646.633271	0.0001	3	0	0	02	0		1	0	0	01	1		tag39238
2646.644354	0.0001	3	1	1	03	23	f	1	1	1	02	22	e	tag39239
2646.936953	0.0001	3	1	1	03	23	f	1	1	1	02	22	e	tag39240
2647.046801	0.0001	2	1	1	02	4	e	0	1	1	01	3	f	tag39241
2647.061424	0.0001	2	1	1	02	4	e	0	1	1	01	3	f	tag39242
2647.134758	0.0001	3	0	0	03	29		1	0	0	02	28		tag39243
2647.257201	0.0001	2	0	0	02	8		0	0	0	01	7		tag39244
2647.364866	0.0001	3	1	1	03	24	e	1	1	1	02	23	f	tag39245
2647.681167	0.0001	3	1	1	03	24	e	1	1	1	02	23	f	tag39246
2647.799509	0.0001	2	1	1	02	5	f	0	1	1	01	4	e	tag39247
2647.82028	0.0001	2	1	1	02	5	f	0	1	1	01	4	e	tag39248
2647.836999	0.0001	3	0	0	03	30		1	0	0	02	29		tag39249
2647.973949	0.0001	2	2	2	02	3	f	0	2	2	01	2	e	tag39250
2647.97395	0.0001	2	2	2	02	3	f	0	2	2	01	2	e	tag39251
2648.004141	0.0001	2	0	0	02	9		0	0	0	01	8		tag39252
2648.083762	0.0001	3	1	1	03	25	f	1	1	1	02	24	e	tag39253
2648.147532	0.0001	3	0	0	02	1		1	0	0	01	0		tag39254
2648.424678	0.0001	3	1	1	03	25	f	1	1	1	02	24	e	tag39255
2648.537323	0.0001	3	0	0	03	31		1	0	0	02	30		tag39256
2648.551137	0.0001	2	1	1	02	6	e	0	1	1	01	5	f	tag39257
2648.579053	0.0001	2	1	1	02	6	e	0	1	1	01	5	f	tag39258
2648.73252	0.0001	2	2	2	02	4	e	0	2	2	01	3	f	tag39259
2648.732523	0.0001	2	2	2	02	4	e	0	2	2	01	3	f	tag39260
2648.749926	0.0001	2	0	0	02	10		0	0	0	01	9		tag39261
2648.801037	0.0001	3	1	1	03	26	e	1	1	1	02	25	f	tag39262
2648.903382	0.0001	3	0	0	02	2		1	0	0	01	1		tag39263
2649.167483	0.0001	3	1	1	03	26	e	1	1	1	02	25	f	tag39264
2649.235727	0.0001	3	0	0	03	32		1	0	0	02	31		tag39265
2649.301681	0.0001	2	1	1	02	7	f	0	1	1	01	6	e	tag39266
2649.337739	0.0001	2	1	1	02	7	f	0	1	1	01	6	e	tag39267
2649.490712	0.0001	2	2	2	02	5	f	0	2	2	01	4	e	tag39268
2649.490718	0.0001	2	2	2	02	5	f	0	2	2	01	4	e	tag39269
2649.494554	0.0001	2	0	0	02	11		0	0	0	01	10		tag39270
2649.516687	0.0001	3	1	1	03	27	f	1	1	1	02	26	e	tag39271
2649.658376	0.0001	3	0	0	02	3		1	0	0	01	2		tag39272
2649.909577	0.0001	3	1	1	03	27	f	1	1	1	02	26	e	tag39273
2649.932205	0.0001	3	0	0	03	33		1	0	0	02	32		tag39274
2650.051138	0.0001	2	1	1	02	8	e	0	1	1	01	7	f	tag39275
2650.096335	0.0001	2	1	1	02	8	e	0	1	1	01	7	f	tag39276
2650.230707	0.0001	3	1	1	03	28	e	1	1	1	02	27	f	tag39277
2650.238025	0.0001	2	0	0	02	12		0	0	0	01	11		tag39278
2650.24852	0.0001	2	2	2	02	6	e	0	2	2	01	5	f	tag39279
2650.248532	0.0001	2	2	2	02	6	e	0	2	2	01	5	f	tag39280
2650.412512	0.0001	3	0	0	02	4		1	0	0	01	3		tag39281
2650.626753	0.0001	3	0	0	03	34		1	0	0	02	33		tag39282
2650.650955	0.0001	3	1	1	03	28	e	1	1	1	02	27	f	tag39283
2650.799506	0.0001	2	1	1	02	9	f	0	1	1	01	8	e	tag39284
2650.854839	0.0001	2	1	1	02	9	f	0	1	1	01	8	e	tag39285
2650.943093	0.0001	3	1	1	03	29	f	1	1	1	02	28	e	tag39286
2650.980336	0.0001	2	0	0	02	13		0	0	0	01	12		tag39287
2651.005941	0.0001	2	2	2	02	7	f	0	2	2	01	6	e	tag39288
2651.005962	0.0001	2	2	2	02	7	f	0	2	2	01	6	e	tag39289
2651.165789	0.0001	3	0	0	02	5		1	0	0	01	4		tag39290
2651.319367	0.0001	3	0	0	03	35		1	0	0	02	34		tag39291
2651.391614	0.0001	3	1	1	03	29	f	1	1	1	02	28	e	tag39292
2651.54678	0.0001	2	1	1	02	10	e	0	1	1	01	9	f	tag39293
2651.613247	0.0001	2	1	1	02	10	e	0	1	1	01	9	f	tag39294
2651.653841	0.0001	3	1	1	03	30	e	1	1	1	02	29	f	tag39295
2651.721486	0.0001	2	0	0	02	14		0	0	0	01	13		tag39296
2651.76297	0.0001	2	2	2	02	8	e	0	2	2	01	7	f	tag39297
2651.763005	0.0001	2	2	2	02	8	e	0	2	2	01	7	f	tag39298
2651.918207	0.0001	3	0	0	02	6		1	0	0	01	5		tag39299
2652.010042	0.0001	3	0	0	03	36		1	0	0	02	35		tag39300
2652.131548	0.0001	3	1	1	03	30	e	1	1	1	02	29	f	tag39301
2652.292959	0.0001	2	1	1	02	11	f	0	1	1	01	10	e	tag39302
2652.362946	0.0001	3	1	1	03	31	f	1	1	1	02	30	e	tag39303
2652.371556	0.0001	2	1	1	02	11	f	0	1	1	01	10	e	tag39304
2652.461473	0.0001	2	0	0	02	15		0	0	0	01	14		tag39305
2652.519602	0.0001	2	2	2	02	9	f	0	2	2	01	8	e	tag39306
2652.519656	0.0001	2	2	2	02	9	f	0	2	2	01	8	e	tag39307
2652.669764	0.0001	3	0	0	02	7		1	0	0	01	6		tag39308
2652.698775	0.0001	3	0	0	03	37		1	0	0	02	36		tag39309
2652.870755	0.0001	3	1	1	03	31	f	1	1	1	02	30	e	tag39310
2653.038038	0.0001	2	1	1	02	12	e	0	1	1	01	11	f	tag39311
2653.070405	0.0001	3	1	1	03	32	e	1	1	1	02	31	f	tag39312
2653.129764	0.0001	2	1	1	02	12	e	0	1	1	01	11	f	tag39313
2653.200297	0.0001	2	0	0	02	16		0	0	0	01	15		tag39314
2653.275832	0.0001	2	2	2	02	10	e	0	2	2	01	9	f	tag39315
2653.275914	0.0001	2	2	2	02	10	e	0	2	2	01	9	f	tag39316
2653.385562	0.0001	3	0	0	03	38		1	0	0	02	37		tag39317
2653.420462	0.0001	3	0	0	02	8		1	0	0	01	7		tag39318
2653.609229	0.0001	3	1	1	03	32	e	1	1	1	02	31	f	tag39319
2653.776212	0.0001	3	1	1	03	33	f	1	1	1	02	32	e	tag39320
2653.782014	0.0001	2	1	1	02	13	f	0	1	1	01	12	e	tag39321
2653.887868	0.0001	2	1	1	02	13	f	0	1	1	01	12	e	tag39322
2653.937957	0.0001	2	0	0	02	17		0	0	0	01	16		tag39323
2654.031655	0.0001	2	2	2	02	11	f	0	2	2	01	10	e	tag39324
2654.031773	0.0001	2	2	2	02	11	f	0	2	2	01	10	e	tag39325
2654.070399	0.0001	3	0	0	03	39		1	0	0	02	38		tag39326
2654.1703	0.0001	3	0	0	02	9		1	0	0	01	8		tag39327
2654.346968	0.0001	3	1	1	03	33	f	1	1	1	02	32	e	tag39328
2654.480364	0.0001	3	1	1	03	34	e	1	1	1	02	33	f	tag39329
2654.524885	0.0001	2	1	1	02	14	e	0	1	1	01	13	f	tag39330
2654.645864	0.0001	2	1	1	02	14	e	0	1	1	01	13	f	tag39331
2654.674451	0.0001	2	0	0	02	18		0	0	0	01	17		tag39332
2654.753282	0.0001	3	0	0	03	40		1	0	0	02	39		tag39333
2654.787066	0.0001	2	2	2	02	12	e	0	2	2	01	11	f	tag39334
2654.787231	0.0001	2	2	2	02	12	e	0	2	2	01	11	f	tag39335
2654.91928	0.0001	3	0	0	02	10		1	0	0	01	9		tag39336
2654.974651	0.0001	3	1	1	02	8	e	1	1	1	01	7	f	tag39337
2655.027347	0.0001	3	1	1	02	8	e	1	1	1	01	7	f	tag39338
2655.083966	0.0001	3	1	1	03	34	e	1	1	1	02	33	f	tag39339
2655.182857	0.0001	3	1	1	03	35	f	1	1	1	02	34	e	tag39340
2655.266647	0.0001	2	1	1	02	15	f	0	1	1	01	14	e	tag39341
2655.403749	0.0001	2	1	1	02	15	f	0	1	1	01	14	e	tag39342
2655.409779	0.0001	2	0	0	02	19		0	0	0	01	18		tag39343
2655.43421	0.0001	3	0	0	03	41		1	0	0	02	40		tag39344
2655.54206	0.0001	2	2	2	02	13	f	0	2	2	01	12	e	tag39345
2655.542283	0.0001	2	2	2	02	13	f	0	2	2	01	12	e	tag39346
2655.667401	0.0001	3	0	0	02	11		1	0	0	01	10		tag39347
2655.72181	0.0001	3	1	1	02	9	f	1	1	1	01	8	e	tag39348
2655.785879	0.0001	3	1	1	02	9	f	1	1	1	01	8	e	tag39349
2655.82022	0.0001	3	1	1	03	35	f	1	1	1	02	34	e	tag39350
2655.883687	0.0001	3	1	1	03	36	e	1	1	1	02	35	f	tag39351
2656.007297	0.0001	2	1	1	02	16	e	0	1	1	01	15	f	tag39352
2656.113178	0.0001	3	0	0	03	42		1	0	0	02	41		tag39353
2656.14394	0.0001	2	0	0	02	20		0	0	0	01	19		tag39354
2656.161522	0.0001	2	1	1	02	16	e	0	1	1	01	15	f	tag39355
2656.296629	0.0001	2	2	2	02	14	e	0	2	2	01	13	f	tag39356
2656.296928	0.0001	2	2	2	02	14	e	0	2	2	01	13	f	tag39357
2656.414667	0.0001	3	0	0	02	12		1	0	0	01	11		tag39358
2656.467767	0.0001	3	1	1	02	10	e	1	1	1	01	9	f	tag39359
2656.544274	0.0001	3	1	1	02	10	e	1	1	1	01	9	f	tag39360
2656.555727	0.0001	3	1	1	03	36	e	1	1	1	02	35	f	tag39361
2656.582849	0.0001	3	1	1	03	37	f	1	1	1	02	36	e	tag39362
2656.746832	0.0001	2	1	1	02	17	f	0	1	1	01	16	e	tag39363
2656.790184	0.0001	3	0	0	03	43		1	0	0	02	42		tag39364
2656.876934	0.0001	2	0	0	02	21		0	0	0	01	20		tag39365
2656.919178	0.0001	2	1	1	02	17	f	0	1	1	01	16	e	tag39366
2657.05077	0.0001	2	2	2	02	15	f	0	2	2	01	14	e	tag39367
2657.05116	0.0001	2	2	2	02	15	f	0	2	2	01	14	e	tag39368
2657.161078	0.0001	3	0	0	02	13		1	0	0	01	12		tag39369
2657.212518	0.0001	3	1	1	02	11	f	1	1	1	01	10	e	tag39370
2657.290482	0.0001	3	1	1	03	37	f	1	1	1	02	36	e	tag39371
2657.30253	0.0001	3	1	1	02	11	f	1	1	1	01	10	e	tag39372
2657.465227	0.0001	3	0	0	03	44		1	0	0	02	43		tag39373
2657.485249	0.0001	2	1	1	02	18	e	0	1	1	01	17	f	tag39374
2657.608762	0.0001	2	0	0	02	22		0	0	0	01	21		tag39375
2657.676715	0.0001	2	1	1	02	18	e	0	1	1	01	17	f	tag39376
2657.804474	0.0001	2	2	2	02	16	e	0	2	2	01	15	f	tag39377
2657.804976	0.0001	2	2	2	02	16	e	0	2	2	01	15	f	tag39378
2657.906638	0.0001	3	0	0	02	14		1	0	0	01	13		tag39379
2657.956063	0.0001	3	1	1	02	12	e	1	1	1	01	11	f	tag39380
2658.060645	0.0001	3	1	1	02	12	e	1	1	1	01	11	f	tag39381
2658.138303	0.0001	3	0	0	03	45		1	0	0	02	44		tag39382
2658.222544	0.0001	2	1	1	02	19	f	0	1	1	01	18	e	tag39383
2658.339422	0.0001	2	0	0	02	23		0	0	0	01	22		tag39384
2658.434131	0.0001	2	1	1	02	19	f	0	1	1	01	18	e	tag39385
2658.557736	0.0001	2	2	2	02	17	f	0	2	2	01	16	e	tag39386
2658.558373	0.0001	2	2	2	02	17	f	0	2	2	01	16	e	tag39387
2658.651348	0.0001	3	0	0	02	15		1	0	0	01	14		tag39388
2658.698399	0.0001	3	1	1	02	13	f	1	1	1	01	12	e	tag39389
2658.809413	0.0001	3	0	0	03	46		1	0	0	02	45		tag39390
2658.818618	0.0001	3	1	1	02	13	f	1	1	1	01	12	e	tag39391
2658.958715	0.0001	2	1	1	02	20	e	0	1	1	01	19	f	tag39392
2659.068916	0.0001	2	0	0	02	24		0	0	0	01	23		tag39393
2659.191422	0.0001	2	1	1	02	20	e	0	1	1	01	19	f	tag39394
2659.31055	0.0001	2	2	2	02	18	e	0	2	2	01	17	f	tag39395
2659.311347	0.0001	2	2	2	02	18	e	0	2	2	01	17	f	tag39396
2659.395213	0.0001	3	0	0	02	16		1	0	0	01	15		tag39397
2659.439524	0.0001	3	1	1	02	14	e	1	1	1	01	13	f	tag39398
2659.478554	0.0001	3	0	0	03	47		1	0	0	02	46		tag39399
2659.576449	0.0001	3	1	1	02	14	e	1	1	1	01	13	f	tag39400
2659.693758	0.0001	2	1	1	02	21	f	0	1	1	01	20	e	tag39401
2659.797243	0.0001	2	0	0	02	25		0	0	0	01	24		tag39402
2659.948586	0.0001	2	1	1	02	21	f	0	1	1	01	20	e	tag39403
2660.062907	0.0001	2	2	2	02	19	f	0	2	2	01	18	e	tag39404
2660.063893	0.0001	2	2	2	02	19	f	0	2	2	01	18	e	tag39405
2660.138235	0.0001	3	0	0	02	17		1	0	0	01	16		tag39406
2660.145725	0.0001	3	0	0	03	48		1	0	0	02	47		tag39407
2660.179438	0.0001	3	1	1	02	15	f	1	1	1	01	14	e	tag39408
2660.334136	0.0001	3	1	1	02	15	f	1	1	1	01	14	e	tag39409
2660.42767	0.0001	2	1	1	02	22	e	0	1	1	01	21	f	tag39410
2660.524404	0.0001	2	0	0	02	26		0	0	0	01	25		tag39411
2660.70562	0.0001	2	1	1	02	22	e	0	1	1	01	21	f	tag39412
2660.810928	0.0001	3	0	0	03	49		1	0	0	02	48		tag39413
2660.814801	0.0001	2	2	2	02	20	e	0	2	2	01	19	f	tag39414
2660.81601	0.0001	2	2	2	02	20	e	0	2	2	01	19	f	tag39415
2660.880419	0.0001	3	0	0	02	18		1	0	0	01	17		tag39416
2660.918137	0.0001	3	1	1	02	16	e	1	1	1	01	15	f	tag39417
2661.091679	0.0001	3	1	1	02	16	e	1	1	1	01	15	f	tag39418
2661.160448	0.0001	2	1	1	02	23	f	0	1	1	01	22	e	tag39419
2661.250401	0.0001	2	0	0	02	27		0	0	0	01	26		tag39420
2661.462522	0.0001	2	1	1	02	23	f	0	1	1	01	22	e	tag39421
2661.47416	0.0001	3	0	0	03	50		1	0	0	02	49		tag39422
2661.566225	0.0001	2	2	2	02	21	f	0	2	2	01	20	e	tag39423
2661.567692	0.0001	2	2	2	02	21	f	0	2	2	01	20	e	tag39424
2661.621768	0.0001	3	0	0	02	19		1	0	0	01	18		tag39425
2661.655621	0.0001	3	1	1	02	17	f	1	1	1	01	16	e	tag39426
2661.849077	0.0001	3	1	1	02	17	f	1	1	1	01	16	e	tag39427
2661.89209	0.0001	2	1	1	02	24	e	0	1	1	01	23	f	tag39428
2661.975234	0.0001	2	0	0	02	28		0	0	0	01	27		tag39429
2662.135424	0.0001	3	0	0	03	51		1	0	0	02	50		tag39430
2662.219289	0.0001	2	1	1	02	24	e	0	1	1	01	23	f	tag39431
2662.317171	0.0001	2	2	2	02	22	e	0	2	2	01	21	f	tag39432
2662.318935	0.0001	2	2	2	02	22	e	0	2	2	01	21	f	tag39433
2662.362288	0.0001	3	0	0	02	20		1	0	0	01	19		tag39434
2662.391888	0.0001	3	1	1	02	18	e	1	1	1	01	17	f	tag39435
2662.606329	0.0001	3	1	1	02	18	e	1	1	1	01	17	f	tag39436
2662.622591	0.0001	2	1	1	02	25	f	0	1	1	01	24	e	tag39437
2662.698905	0.0001	2	0	0	02	29		0	0	0	01	28		tag39438
2662.794721	0.0001	3	0	0	03	52		1	0	0	02	51		tag39439
2662.975918	0.0001	2	1	1	02	25	f	0	1	1	01	24	e	tag39440
2663.06763	0.0001	2	2	2	02	23	f	0	2	2	01	22	e	tag39441
2663.069737	0.0001	2	2	2	02	23	f	0	2	2	01	22	e	tag39442
2663.101984	0.0001	3	0	0	02	21		1	0	0	01	20		tag39443
2663.126937	0.0001	3	1	1	02	19	f	1	1	1	01	18	e	tag39444
2663.35195	0.0001	2	1	1	02	26	e	0	1	1	01	25	f	tag39445
2663.363436	0.0001	3	1	1	02	19	f	1	1	1	01	18	e	tag39446
2663.421415	0.0001	2	0	0	02	30		0	0	0	01	29		tag39447
2663.452051	0.0001	3	0	0	03	53		1	0	0	02	52		tag39448
2663.732407	0.0001	2	1	1	02	26	e	0	1	1	01	25	f	tag39449
2663.817594	0.0001	2	2	2	02	24	e	0	2	2	01	23	f	tag39450
2663.820094	0.0001	2	2	2	02	24	e	0	2	2	01	23	f	tag39451
2663.840862	0.0001	3	0	0	02	22		1	0	0	01	21		tag39452
2663.860768	0.0001	3	1	1	02	20	e	1	1	1	01	19	f	tag39453
2664.080162	0.0001	2	1	1	02	27	f	0	1	1	01	26	e	tag39454
2664.107416	0.0001	3	0	0	03	54		1	0	0	02	53		tag39455
2664.120397	0.0001	3	1	1	02	20	e	1	1	1	01	19	f	tag39456
2664.142766	0.0001	2	0	0	02	31		0	0	0	01	30		tag39457
2664.488754	0.0001	2	1	1	02	27	f	0	1	1	01	26	e	tag39458
2664.567055	0.0001	2	2	2	02	25	f	0	2	2	01	24	e	tag39459
2664.570001	0.0001	2	2	2	02	25	f	0	2	2	01	24	e	tag39460
2664.578927	0.0001	3	0	0	02	23		1	0	0	01	22		tag39461
2664.593378	0.0001	3	1	1	02	21	f	1	1	1	01	20	e	tag39462
2664.760821	0.0001	3	0	0	03	55		1	0	0	02	54		tag39463
2664.807226	0.0001	2	1	1	02	28	e	0	1	1	01	27	f	tag39464
2664.862961	0.0001	2	0	0	02	32		0	0	0	01	31		tag39465
2664.877212	0.0001	3	1	1	02	21	f	1	1	1	01	20	e	tag39466
2665.244955	0.0001	2	1	1	02	28	e	0	1	1	01	27	f	tag39467
2665.316005	0.0001	2	2	2	02	26	e	0	2	2	01	25	f	tag39468
2665.316187	0.0001	3	0	0	02	24		1	0	0	01	23		tag39469
2665.319454	0.0001	2	2	2	02	26	e	0	2	2	01	25	f	tag39470
2665.324766	0.0001	3	1	1	02	22	e	1	1	1	01	21	f	tag39471
2665.412267	0.0001	3	0	0	03	56		1	0	0	02	55		tag39472
